grid,column,row,Richness,Mesotopo,Slop_proc,Fluv_proc,Soil_text,Bio_crust,Burrows,Bioturbation,Aspect,Northness,Eastness,Soil_dept_mean,Vege_heig_max,Slope_angle,pH,soil_carbon,Soil_moist_4_final,Soil_temp_4_adj,,,,,,,,,,,,,,,,,,
7,E,10,15,8,0,0,2,3,0,0,40,0.77,0.64,10,53,15.2,4.355833333,1.7975,39.68484183,13.76722222,,,,,,,,,,,,,,,,,,
7,F,10,8,8,0,0,2,5,0,0,40,0.77,0.64,4.33,41,12.1,4.390833333,1.761,37.79105151,14.06569444,,,,,,,,,,,,,,,,,,
7,G,10,0,9,0,0,6,0,0,0,40,0.77,0.64,0,0,11.3,4.425833333,1.7245,NA,NA,,,,,,,,,,,,,,,,,,
7,H,10,0,9,0,0,6,0,0,0,20,0.94,0.34,0,0,10.1,4.54,1.688,NA,NA,,,,,,,,,,,,,,,,,,
7,A,11,10,8,0,0,4,1,0,0,60,0.5,0.87,7.33,57,15.6,4.18,2.516923077,31.70968056,12.36111111,,,,,,,,,,,,,,,,,,
7,B,11,10,8,0,0,2,0,0,0,40,0.77,0.64,4.67,49,15.2,4.22,2.602307692,35.71589025,14.15958333,,,,,,,,,,,,,,,,,,
7,C,11,12,8,0,0,2,2,0,0,20,0.94,0.34,9.67,35,11.7,4.26,2.5,39.12209993,13.35805556,,,,,,,,,,,,,,,,,,
7,D,11,12,7,2,0,2,2,0,0,30,0.87,0.5,8,53,13.7,4.3,2.21,40.62830961,13.55652778,,,,,,,,,,,,,,,,,,
7,E,11,10,7,2,0,2,0,0,0,50,0.64,0.77,10.67,39,15.9,4.335,1.9175,40.93451929,12.955,,,,,,,,,,,,,,,,,,
7,F,11,11,7,1,0,2,2,0,0,50,0.64,0.77,16.33,51,13.7,4.37,1.625,34.94072898,12.95347222,,,,,,,,,,,,,,,,,,
7,G,11,5,8,1,0,3,10,0,0,40,0.77,0.64,2.33,46,15.9,4.405,1.5885,29.54693866,15.15194444,,,,,,,,,,,,,,,,,,
7,H,11,9,8,1,0,3,25,0,0,20,0.94,0.34,3.33,48,13.7,4.44,1.552,32.95314834,15.55041667,,,,,,,,,,,,,,,,,,
7,A,12,0,9,0,0,6,0,0,0,20,0.94,0.34,1,0,10.5,4.205,2.496153846,NA,NA,,,,,,,,,,,,,,,,,,
7,B,12,8,9,0,0,2,0,0,0,40,0.77,0.64,3,44,12.9,4.245,2.581538462,29.36556771,11.74736111,,,,,,,,,,,,,,,,,,
7,C,12,6,9,1,0,6,0,0,0,50,0.64,0.77,1,31,8.9,4.285,2.62,36.87177739,12.34583333,,,,,,,,,,,,,,,,,,
7,D,12,15,8,2,0,2,0,0,0,40,0.77,0.64,7.33,45,9.3,4.21,2.33,44.77798708,13.44430556,,,,,,,,,,,,,,,,,,
7,E,12,11,7,1,0,2,0,0,0,30,0.87,0.5,13.67,41,14.8,4.21375,2.0375,39.68419676,12.94277778,,,,,,,,,,,,,,,,,,
7,F,12,4,8,0,0,2,0,0,0,40,0.77,0.64,19.33,38,11.3,4.24875,1.745,38.39040644,12.94125,,,,,,,,,,,,,,,,,,
7,G,12,9,9,0,0,3,10,0,0,40,0.77,0.64,8.33,49,9.7,4.28375,1.4525,33.99661613,13.13972222,,,,,,,,,,,,,,,,,,
7,H,12,9,9,0,0,3,2,0,0,60,0.5,0.87,10.67,27,12.9,4.36,1.416,33.50282581,13.93819444,,,,,,,,,,,,,,,,,,
7,A,13,0,8,0,0,6,0,0,0,0,1,0,0,0,6.1,4.23,2.475384615,NA,NA,,,,,,,,,,,,,,,,,,
7,B,13,0,8,0,0,6,0,0,0,10,0.98,0.17,0.33,0,9.7,4.27,2.560769231,36.78398174,16.03513889,,,,,,,,,,,,,,,,,,
7,C,13,7,8,1,0,2,0,0,0,0,1,0,2.67,32,10.9,4.233333333,2.646153846,38.92145486,16.83361111,,,,,,,,,,,,,,,,,,
7,D,13,12,8,1,0,2,0,0,0,0,1,0,17.67,46,7.7,4.12,2.45,40.82766454,14.93208333,,,,,,,,,,,,,,,,,,
7,E,13,10,8,0,0,2,0,0,0,30,0.87,0.5,19.67,51,8.5,4.0925,2.1575,42.23387422,13.33055556,,,,,,,,,,,,,,,,,,
7,F,13,11,9,0,0,2,0,0,0,40,0.77,0.64,22,40,7.7,4.1275,1.865,38.74008391,13.22902778,,,,,,,,,,,,,,,,,,
7,G,13,11,9,0,0,3,0,0,0,70,0.34,0.94,16.33,51,10.9,4.19,1.5725,34.24629359,13.3275,,,,,,,,,,,,,,,,,,
7,H,13,7,10,0,0,3,3,0,0,30,0.87,0.5,7,38,4.1,4.28,1.28,32.55250327,13.22597222,,,,,,,,,,,,,,,,,,
7,A,14,14,8,1,0,2,0,0,0,30,0.87,0.5,7.33,41,13.3,4.255,2.454615385,42.35871296,12.92444444,,,,,,,,,,,,,,,,,,
7,B,14,15,8,1,0,2,0,0,0,40,0.77,0.64,10.67,40,13.7,4.256666667,2.54,42.06492264,13.02291667,,,,,,,,,,,,,,,,,,
7,C,14,13,8,2,0,2,0,0,0,50,0.64,0.77,14,47,15.9,4.143333333,2.625384615,40.47113232,12.52138889,,,,,,,,,,,,,,,,,,
7,D,14,10,8,0,0,2,0,0,0,60,0.5,0.87,16.67,50,11.3,4.03,2.57,42.87734201,12.91986111,,,,,,,,,,,,,,,,,,
7,E,14,10,8,0,0,2,0,0,0,40,0.77,0.64,21.67,41,12.1,3.97125,2.2775,43.28355169,12.91833333,,,,,,,,,,,,,,,,,,
7,F,14,9,8,0,0,2,0,0,0,60,0.5,0.87,23,43,15.6,4.02,1.985,37.68976137,12.51680556,,,,,,,,,,,,,,,,,,
7,G,14,7,9,0,0,2,3,0,0,60,0.5,0.87,10.67,36,9.3,4.11,1.5525,34.09597106,13.21527778,,,,,,,,,,,,,,,,,,
7,H,14,13,10,0,0,3,5,0,0,50,0.64,0.77,7.33,37,6.1,4.2,1.12,31.80218074,12.31375,,,,,,,,,,,,,,,,,,
7,A,15,11,8,0,0,2,0,0,0,0,1,0,10,34,13.7,4.28,2.433846154,38.50839042,5.712222222,,,,,,,,,,,,,,,,,,
7,B,15,10,8,0,0,2,0,0,0,340,0.94,-0.34,14,39,12.1,4.166666667,2.519230769,43.21460011,13.41069444,,,,,,,,,,,,,,,,,,
7,C,15,8,8,0,0,2,0,0,0,330,0.87,-0.5,15.33,32,8.5,4.053333333,2.604615385,39.72080979,13.90916667,,,,,,,,,,,,,,,,,,
7,D,15,8,8,0,0,2,0,0,0,20,0.94,0.34,18,48,13.7,3.94,2.69,40.92701947,12.80763889,,,,,,,,,,,,,,,,,,
7,E,15,10,8,0,0,2,0,0,0,30,0.87,0.5,15.67,40,13.3,3.85,2.2575,39.13322916,13.90611111,,,,,,,,,,,,,,,,,,
7,F,15,9,8,0,0,2,0,0,0,100,-0.17,0.98,15.67,41,16.7,3.94,1.825,36.03943884,14.80458333,,,,,,,,,,,,,,,,,,
7,G,15,10,9,0,0,2,5,0,0,90,0,1,13.33,31,10.9,4.03,1.3925,33.94564852,13.40305556,,,,,,,,,,,,,,,,,,
7,H,15,8,10,0,0,3,15,0,0,60,0.5,0.87,3,31,6.1,4.12,0.96,28.3518582,14.50152778,,,,,,,,,,,,,,,,,,
7,A,16,15,8,1,0,2,0,0,0,10,0.98,0.17,8.33,38,10.9,4.26,2.413076923,41.15806789,12.7,,,,,,,,,,,,,,,,,,
7,B,16,9,8,0,0,2,0,0,0,90,0,1,9,40,11.3,4.228666667,2.498461538,42.86427757,12.59847222,,,,,,,,,,,,,,,,,,
7,C,16,9,8,0,0,2,0,0,0,70,0.34,0.94,15.33,39,11.3,4.115333333,2.583846154,41.87048725,13.49694444,,,,,,,,,,,,,,,,,,
7,D,16,8,8,0,0,2,0,0,0,60,0.5,0.87,19.33,48,14,4.002,2.544,39.87669694,12.79541667,,,,,,,,,,,,,,,,,,
7,E,16,8,8,0,0,2,0,0,0,80,0.17,0.98,15,39,12.5,3.898,2.1045,34.68290662,13.69388889,,,,,,,,,,,,,,,,,,
7,F,16,8,8,2,0,2,4,0,0,130,-0.64,0.77,12,44,13.7,3.988,1.665,30.5891163,14.79236111,,,,,,,,,,,,,,,,,,
7,G,16,8,9,1,0,3,15,0,0,80,0.17,0.98,8.33,40,9.3,4.078,1.2325,33.69532599,14.19083333,,,,,,,,,,,,,,,,,,
7,H,16,3,9,0,0,3,5,0,0,120,-0.5,0.87,0,28,7.7,NA,0.8,26.59946578,14.38930556,,,,,,,,,,,,,,,,,,
7,A,17,14,8,0,0,2,0,0,0,250,-0.34,-0.94,13.67,49,14,4.24,2.392307692,43.80774535,12.68777778,,,,,,,,,,,,,,,,,,
7,B,17,17,8,0,0,2,0,0,0,230,-0.64,-0.77,13.33,48,8.1,4.263333333,2.477692308,44.51395504,12.48625,,,,,,,,,,,,,,,,,,
7,C,17,13,8,0,0,2,0,0,0,220,-0.77,-0.64,14.33,51,13.3,4.177333333,2.521333333,41.52016472,12.98472222,,,,,,,,,,,,,,,,,,
7,D,17,10,8,0,0,2,0,0,0,230,-0.64,-0.77,12.67,32,10.9,4.064,2.398,36.6263744,12.58319444,,,,,,,,,,,,,,,,,,
7,E,17,13,9,2,0,2,0,0,0,150,-0.87,0.5,6.33,45,13.3,3.946,1.9585,34.53258409,13.38166667,,,,,,,,,,,,,,,,,,
7,F,17,12,9,1,0,2,2,0,0,160,-0.94,0.34,11,39,11.3,4.036,1.519,34.83879377,13.28013889,,,,,,,,,,,,,,,,,,
7,G,17,10,10,0,0,3,25,0,0,60,0.5,0.87,3,37,8.1,NA,1.0795,30.84500345,14.97861111,,,,,,,,,,,,,,,,,,
7,H,17,3,9,0,0,6,7,0,0,350,0.98,-0.17,1.67,10,10.1,NA,0.64,21.70153567,16.27708333,,,,,,,,,,,,,,,,,,
7,A,18,12,8,0,0,2,0,0,0,21,0.93,0.36,11.67,42,12.5,4.22,2.371538462,41.45742282,13.37555556,,,,,,,,,,,,,,,,,,
7,B,18,10,8,0,0,2,0,0,0,220,-0.77,-0.64,9,41,13.7,4.243333333,2.456923077,41.0636325,14.37402778,,,,,,,,,,,,,,,,,,
7,C,18,17,8,0,0,2,0,0,0,230,-0.64,-0.77,13.33,38,10.9,4.239333333,2.375333333,40.76984218,14.3725,,,,,,,,,,,,,,,,,,
7,D,18,14,8,0,0,2,0,0,0,190,-0.98,-0.17,12.67,49,11.3,4.126,2.252,33.77605187,15.17097222,,,,,,,,,,,,,,,,,,
7,E,18,11,9,0,0,2,5,0,0,220,-0.77,-0.64,5,43,12.5,3.994,1.8125,29.48226155,14.86944444,,,,,,,,,,,,,,,,,,
7,F,18,9,10,0,0,3,3,0,0,240,-0.5,-0.87,6.67,40,9.3,4.084,1.373,34.58847123,15.36791667,,,,,,,,,,,,,,,,,,
7,G,18,8,9,0,0,3,10,0,0,200,-0.94,-0.34,2.67,41,9.3,NA,NA,25.29468092,15.36638889,,,,,,,,,,,,,,,,,,
7,H,18,2,9,0,0,6,0,0,0,210,-0.87,-0.5,0,0,9.3,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
7,A,19,9,8,0,0,2,0,0,0,210,-0.87,-0.5,11.33,41,12.1,4.2,2.350769231,40.50710028,13.66333333,,,,,,,,,,,,,,,,,,
7,B,19,9,8,0,0,2,0,0,0,210,-0.87,-0.5,11.67,49,10.9,4.223333333,2.352666667,41.31330997,13.66180556,,,,,,,,,,,,,,,,,,
7,C,19,11,9,0,0,2,2,0,0,230,-0.64,-0.77,9,40,9.3,4.246666667,2.229333333,42.11951965,13.56027778,,,,,,,,,,,,,,,,,,
7,D,19,15,9,0,0,2,0,0,0,190,-0.98,-0.17,9.67,45,16.7,4.188,2.106,28.12572933,12.85875,,,,,,,,,,,,,,,,,,
7,E,19,7,9,0,0,2,10,0,0,220,-0.77,-0.64,5.33,35,12.5,4.042,1.6665,34.83193902,13.45722222,,,,,,,,,,,,,,,,,,
7,F,19,9,10,0,0,3,10,0,0,230,-0.64,-0.77,4,18,7.3,NA,NA,33.3381487,14.35569444,,,,,,,,,,,,,,,,,,
7,G,19,0,9,0,0,6,0,0,0,190,-0.98,-0.17,1.33,0,10.9,NA,NA,24.74228849,16.75416667,,,,,,,,,,,,,,,,,,
7,H,19,0,9,0,0,6,0,0,0,210,-0.87,-0.5,0,0,8.1,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
7,A,20,11,8,0,0,2,0,0,0,180,-1,0,14.33,38,10.1,4.18,2.33,41.05677775,13.65111111,,,,,,,,,,,,,,,,,,
7,B,20,11,8,0,0,2,0,0,0,190,-0.98,-0.17,14,40,12.1,4.203333333,2.206666667,41.86298743,13.34958333,,,,,,,,,,,,,,,,,,
7,C,20,14,10,0,0,2,2,0,0,200,-0.94,-0.34,10.33,52,11.3,4.226666667,2.083333333,39.86919711,13.74805556,,,,,,,,,,,,,,,,,,
7,D,20,13,9,0,0,2,0,0,0,190,-0.98,-0.17,9,48,18.2,4.25,1.96,34.1754068,13.54652778,,,,,,,,,,,,,,,,,,
7,E,20,8,10,0,0,2,2,0,0,240,-0.5,-0.87,8.33,27,6.1,4.09,NA,36.28161648,14.845,,,,,,,,,,,,,,,,,,
7,F,20,12,10,0,0,3,12,0,0,250,-0.34,-0.94,7.67,41,8.5,NA,NA,37.18782616,16.24347222,,,,,,,,,,,,,,,,,,
7,G,20,0,9,0,0,6,0,0,0,210,-0.87,-0.5,0.33,0,11.3,NA,NA,35.99716689,16.74194444,,,,,,,,,,,,,,,,,,
7,H,20,0,9,0,0,6,0,0,0,210,-0.87,-0.5,0,0,8.5,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,
8,A,1,13,2,0,1,1,2,0,0,60,0.5,0.87,8.67,23,12.1,4.85,2.24,50.31613061,15.07777778,,,,,,,,,,,,,,,,,,
8,B,1,13,1,0,0,1,2,0,0,10,0.98,0.17,9.33,37,9.3,4.823333333,2.291428571,52.3233282,15.46803819,,,,,,,,,,,,,,,,,,
8,C,1,13,2,0,0,1,1,0,0,350,0.98,-0.17,17.67,47,12.1,4.796666667,2.342857143,50.53052579,15.15829861,,,,,,,,,,,,,,,,,,
8,D,1,13,2,0,0,1,0,0,0,350,0.98,-0.17,20,43,15.2,4.77,2.394285714,49.93772338,15.34855903,,,,,,,,,,,,,,,,,,
8,E,1,18,2,0,0,1,0,1,2,340,0.94,-0.34,16.33,49,14,5.39,2.445714286,54.64492096,14.93881944,,,,,,,,,,,,,,,,,,
8,F,1,17,2,0,0,1,0,1,10,330,0.87,-0.5,14.67,30,9.3,NA,2.497142857,48.15211855,14.32907986,,,,,,,,,,,,,,,,,,
8,G,1,14,2,0,0,1,0,0,0,340,0.94,-0.34,16.67,36,16.3,NA,2.548571429,53.15931614,14.61934028,,,,,,,,,,,,,,,,,,
8,H,1,15,3,0,0,1,0,1,3,350,0.98,-0.17,16.67,43,15.6,NA,2.6,54.96651372,14.30960069,,,,,,,,,,,,,,,,,,
8,A,2,16,2,1,3,1,1,0,0,50,0.64,0.77,9.33,36,12.1,5.125,2.063,43.57371131,14.89986111,,,,,,,,,,,,,,,,,,
8,B,2,17,1,1,2,1,3,0,0,10,0.98,0.17,9,55,6.5,5.258333333,2.13047619,51.5809089,14.39012153,,,,,,,,,,,,,,,,,,
8,C,2,17,2,2,0,1,1,0,0,0,1,0,19.33,53,10.1,5.231666667,2.181904762,53.08810649,14.68038194,,,,,,,,,,,,,,,,,,
8,D,2,18,2,0,0,1,0,0,0,10,0.98,0.17,19,62,8.9,5.205,2.233333333,53.19530407,14.87064236,,,,,,,,,,,,,,,,,,
8,E,2,9,2,0,0,1,0,0,0,0,1,0,16,60,6.1,5.64375,2.284761905,56.50250166,14.56090278,,,,,,,,,,,,,,,,,,
8,F,2,12,2,1,0,1,0,1,0,0,1,0,10.67,59,4.9,NA,2.336190476,51.90969925,14.55116319,,,,,,,,,,,,,,,,,,
8,G,2,16,2,0,0,1,0,0,0,355,1,-0.09,11.33,63,4.5,NA,2.387619048,50.81689684,14.34142361,,,,,,,,,,,,,,,,,,
8,H,2,16,2,0,0,1,0,0,5,350,0.98,-0.17,15.67,77,8.9,NA,2.37,49.62409442,14.13168403,,,,,,,,,,,,,,,,,,
8,A,3,12,2,1,3,1,1,0,0,10,0.98,0.17,10.33,44,12.1,5.4,1.886,45.63129201,14.32194444,,,,,,,,,,,,,,,,,,
8,B,3,18,1,0,1,1,2,1,1,20,0.94,0.34,9.33,81,8.9,5.586666667,1.9615,48.5384896,14.31220486,,,,,,,,,,,,,,,,,,
8,C,3,13,2,2,0,1,1,0,0,0,1,0,23.33,50,9.3,5.666666667,2.020952381,49.44568718,14.70246528,,,,,,,,,,,,,,,,,,
8,D,3,15,2,2,0,1,0,0,0,10,0.98,0.17,21,50,8.1,5.64,2.072380952,52.65288477,14.09272569,,,,,,,,,,,,,,,,,,
8,E,3,14,2,0,0,1,0,1,0,10,0.98,0.17,18,45,8.5,5.8975,2.123809524,55.26008236,14.68298611,,,,,,,,,,,,,,,,,,
8,F,3,11,2,2,0,1,1,2,0,15,0.97,0.26,14,55,6.1,5.7925,2.175238095,55.46727995,13.87324653,,,,,,,,,,,,,,,,,,
8,G,3,14,2,0,0,1,0,1,5,0,1,0,15,40,8.5,NA,2.226666667,51.97447753,13.86350694,,,,,,,,,,,,,,,,,,
8,H,3,15,2,0,0,1,1,1,0,0,1,0,16,46,8.5,NA,2.14,42.68167512,13.95376736,,,,,,,,,,,,,,,,,,
8,A,4,19,1,1,2,1,2,0,0,10,0.98,0.17,8,46,9.7,5.675,1.709,44.68887271,14.24402778,,,,,,,,,,,,,,,,,,
8,B,4,17,1,0,0,1,1,0,0,0,1,0,16.33,62,8.1,5.861666667,1.7845,50.9960703,14.03428819,,,,,,,,,,,,,,,,,,
8,C,4,20,2,0,0,1,0,0,0,10,0.98,0.17,21,51,8.5,6.048333333,1.86,50.70326788,14.32454861,,,,,,,,,,,,,,,,,,
8,D,4,20,2,4,0,1,0,0,0,20,0.94,0.34,18.33,57,9.3,6.075,1.911428571,51.21046547,14.01480903,,,,,,,,,,,,,,,,,,
8,E,4,14,2,5,0,1,10,0,0,30,0.87,0.5,9.33,44,9.3,6.15125,1.962857143,51.61766306,14.10506944,,,,,,,,,,,,,,,,,,
8,F,4,14,1,0,2,3,25,0,0,10,0.98,0.17,7.33,47,4.1,6.04625,2.014285714,54.32486065,14.79532986,,,,,,,,,,,,,,,,,,
8,G,4,16,2,0,0,1,5,0,0,5,1,0.09,11.33,54,7.3,5.94125,1.996666667,49.63205823,14.38559028,,,,,,,,,,,,,,,,,,
8,H,4,10,2,0,0,1,25,0,0,5,1,0.09,11.33,49,4.9,NA,1.91,50.73925582,14.77585069,,,,,,,,,,,,,,,,,,
8,A,5,5,1,0,5,3,0,0,0,30,0.87,0.5,8.67,48,4.9,5.95,1.532,48.74645341,14.26611111,,,,,,,,,,,,,,,,,,
8,B,5,11,1,0,2,1,0,0,0,20,0.94,0.34,12.67,47,5.3,6.136666667,1.6075,52.05365099,15.05637153,,,,,,,,,,,,,,,,,,
8,C,5,15,2,0,0,1,0,1,0,340,0.94,-0.34,21,55,8.5,6.323333333,1.683,47.66084858,14.64663194,,,,,,,,,,,,,,,,,,
8,D,5,16,3,1,0,1,0,0,0,10,0.98,0.17,23,65,9.3,6.51,1.75047619,61.36804617,14.33689236,,,,,,,,,,,,,,,,,,
8,E,5,13,2,3,0,1,7,0,0,10,0.98,0.17,13.67,46,7.7,6.405,1.801904762,52.57524376,13.82715278,,,,,,,,,,,,,,,,,,
8,F,5,7,1,0,4,3,50,0,0,5,1,0.09,3.33,29,1.2,6.3,1.853333333,47.48244134,14.11741319,,,,,,,,,,,,,,,,,,
8,G,5,12,1,0,1,1,3,0,0,10,0.98,0.17,9.33,32,3.7,6.195,1.766666667,45.18963893,14.10767361,,,,,,,,,,,,,,,,,,
8,H,5,15,2,0,1,1,30,0,0,15,0.97,0.26,12.33,39,5.7,6.09,1.68,46.69683652,14.49793403,,,,,,,,,,,,,,,,,,
8,A,6,1,1,0,5,4,0,0,0,0,1,0,6,42,4.9,5.824,1.355,31.80403411,15.98819444,,,,,,,,,,,,,,,,,,
8,B,6,15,1,0,5,3,0,0,0,0,1,0,18,47,5.7,6.3075,1.4305,38.21123169,13.67845486,,,,,,,,,,,,,,,,,,
8,C,6,16,2,4,0,1,0,0,0,330,0.87,-0.5,27.67,51,8.9,6.494166667,1.506,44.71842928,13.76871528,,,,,,,,,,,,,,,,,,
8,D,6,22,3,0,0,1,0,0,0,20,0.94,0.34,26.67,54,10.1,6.295833333,1.5815,48.22562687,14.05897569,,,,,,,,,,,,,,,,,,
8,E,6,14,3,5,0,1,3,0,0,20,0.94,0.34,18,52,12.1,6.07125,1.640952381,54.33282445,14.24923611,,,,,,,,,,,,,,,,,,
8,F,6,6,1,0,1,6,25,0,0,0,1,0,6,37,4.5,5.96625,1.623333333,NA,NA,,,,,,,,,,,,,,,,,,
8,G,6,7,1,0,2,1,30,0,0,0,1,0,6.67,72,4.1,5.86125,1.536666667,45.44721963,14.32975694,,,,,,,,,,,,,,,,,,
8,H,6,17,2,0,1,1,10,1,0,10,0.98,0.17,11,67,4.1,5.6775,1.45,44.15441722,13.82001736,,,,,,,,,,,,,,,,,,
8,A,7,0,2,0,0,6,0,0,0,0,1,0,4.67,0,5.7,5.698,1.178,NA,NA,,,,,,,,,,,,,,,,,,
8,B,7,12,1,0,3,3,0,0,0,0,1,0,6.67,45,4.1,6.478333333,1.2535,39.06881239,13.80053819,,,,,,,,,,,,,,,,,,
8,C,7,16,2,1,0,1,1,0,0,340,0.94,-0.34,21.33,40,5.3,6.665,1.329,32.87600998,13.89079861,,,,,,,,,,,,,,,,,,
8,D,7,17,3,0,0,1,0,0,0,150,-0.87,0.5,28.33,33,7.7,6.081666667,1.4045,43.38320757,14.18105903,,,,,,,,,,,,,,,,,,
8,E,7,14,3,3,0,1,0,0,0,10,0.98,0.17,25.33,52,8.1,5.7375,1.48,46.19040515,14.57131944,,,,,,,,,,,,,,,,,,
8,F,7,17,2,3,0,1,0,1,0,5,1,0.09,21,48,9.7,5.6325,1.393333333,42.19760274,14.26157986,,,,,,,,,,,,,,,,,,
8,G,7,14,2,0,0,6,3,0,0,0,1,0,9.33,47,8.5,5.475,1.306666667,48.10480033,13.95184028,,,,,,,,,,,,,,,,,,
8,H,7,16,1,0,2,1,35,1,0,5,1,0.09,5,61,4.1,5.265,1.22,40.51199791,13.84210069,,,,,,,,,,,,,,,,,,
8,A,8,1,2,0,0,6,0,0,0,350,0.98,-0.17,1.33,0,1.6,5.572,1.001,NA,NA,,,,,,,,,,,,,,,,,,
8,B,8,15,2,0,1,1,0,0,0,340,0.94,-0.34,6,46,6.9,6.649166667,1.0765,33.52639309,13.52262153,,,,,,,,,,,,,,,,,,
8,C,8,17,2,0,0,1,0,0,0,350,0.98,-0.17,30.67,64,8.1,6.450833333,1.152,37.23359068,14.41288194,,,,,,,,,,,,,,,,,,
8,D,8,14,3,0,0,1,0,0,0,0,1,0,31,57,9.7,5.8675,1.2275,40.84078826,14.50314236,,,,,,,,,,,,,,,,,,
8,E,8,18,3,0,0,1,0,0,0,20,0.94,0.34,23.67,59,8.1,5.40375,1.77,38.04798585,13.89340278,,,,,,,,,,,,,,,,,,
8,F,8,17,3,3,0,1,0,0,0,20,0.94,0.34,18,46,6.9,5.2725,1.683333333,42.75518344,13.98366319,,,,,,,,,,,,,,,,,,
8,G,8,13,2,2,0,1,2,0,0,15,0.97,0.26,16,45,8.9,5.0625,1.47875,43.76238103,13.97392361,,,,,,,,,,,,,,,,,,
8,H,8,11,1,0,1,1,10,0,0,5,1,0.09,7,40,4.9,4.8525,1.298461538,41.66957861,13.16418403,,,,,,,,,,,,,,,,,,
8,A,9,1,1,0,0,6,0,0,0,340,0.94,-0.34,0,0,2,5.446,0.824,NA,NA,,,,,,,,,,,,,,,,,,
8,B,9,14,2,0,0,1,0,0,0,40,0.77,0.64,26.33,57,6.1,6.82,0.8995,32.28397379,12.84470486,,,,,,,,,,,,,,,,,,
8,C,9,16,3,0,0,1,0,0,0,20,0.94,0.34,32.67,52,10.9,6.236666667,0.975,38.59117137,14.23496528,,,,,,,,,,,,,,,,,,
8,D,9,16,3,0,0,1,0,0,6,50,0.64,0.77,31.33,54,12.5,5.653333333,1.5175,44.59836896,14.62522569,,,,,,,,,,,,,,,,,,
8,E,9,16,3,0,0,1,0,0,0,5,1,0.09,16.67,54,7.7,5.07,2.06,41.60556655,14.21548611,,,,,,,,,,,,,,,,,,
8,F,9,17,2,2,0,1,0,0,0,10,0.98,0.17,17.67,49,10.5,4.86,1.7375,48.51276414,14.70574653,,,,,,,,,,,,,,,,,,
8,G,9,11,2,1,0,1,0,4,0,0,1,0,18.33,46,12.1,4.65,1.415,46.61996172,14.59600694,,,,,,,,,,,,,,,,,,
8,H,9,14,2,4,1,1,1,2,0,5,1,0.09,19.33,44,16.3,4.44,1.376923077,45.52715931,13.78626736,,,,,,,,,,,,,,,,,,
8,A,10,1,1,0,8,4,0,0,0,330,0.87,-0.5,0.33,22,1.2,5.32,0.647,NA,NA,,,,,,,,,,,,,,,,,,
8,B,10,15,2,0,3,3,0,0,0,20,0.94,0.34,14.33,37,6.9,6.381428571,0.7225,24.24155449,14.36678819,,,,,,,,,,,,,,,,,,
8,C,10,11,3,0,0,1,0,0,4,350,0.98,-0.17,27.67,54,10.5,5.88,1.265,37.94875207,14.45704861,,,,,,,,,,,,,,,,,,
8,D,10,15,2,0,0,1,0,0,0,0,1,0,22.67,48,7.7,5.296666667,1.630625,39.95594966,14.44730903,,,,,,,,,,,,,,,,,,
8,E,10,16,2,0,0,1,0,0,0,355,1,-0.09,17,45,8.1,4.92625,1.99625,44.06314725,14.73756944,,,,,,,,,,,,,,,,,,
8,F,10,12,2,0,0,1,0,0,1,0,1,0,11.33,49,8.9,4.76875,1.67375,44.87034483,14.62782986,,,,,,,,,,,,,,,,,,
8,G,10,8,2,1,0,1,0,2,0,5,1,0.09,13,47,9.7,4.585,1.35125,45.87754242,13.91809028,,,,,,,,,,,,,,,,,,
8,H,10,9,2,1,0,1,1,0,0,10,0.98,0.17,18.33,49,11.3,4.375,1.455384615,42.28474001,14.20835069,,,,,,,,,,,,,,,,,,
8,A,11,3,1,0,9,3,1,0,0,340,0.94,-0.34,2,18,4.1,5.194,0.47,NA,NA,,,,,,,,,,,,,,,,,,
8,B,11,7,1,0,10,3,1,0,0,220,-0.77,-0.64,12,45,2,5.942857143,0.835625,42.39913518,13.28887153,,,,,,,,,,,,,,,,,,
8,C,11,12,2,2,0,1,0,0,0,20,0.94,0.34,14,35,8.9,5.441428571,1.20125,40.60633277,13.77913194,,,,,,,,,,,,,,,,,,
8,D,11,11,2,0,0,1,0,0,5,340,0.94,-0.34,18,39,8.1,4.94,1.566875,39.71353036,13.86939236,,,,,,,,,,,,,,,,,,
8,E,11,18,2,0,0,1,0,0,0,350,0.98,-0.17,15.33,43,10.5,4.7825,1.9325,47.02072795,14.05965278,,,,,,,,,,,,,,,,,,
8,F,11,11,2,0,0,1,0,0,0,350,0.98,-0.17,14,40,10.5,4.625,1.61,45.62792553,14.64991319,,,,,,,,,,,,,,,,,,
8,G,11,10,2,1,0,1,0,1,0,0,1,0,12.67,53,11.3,4.4675,1.382307692,45.53512312,14.84017361,,,,,,,,,,,,,,,,,,
8,H,11,12,2,1,0,1,0,2,0,350,0.98,-0.17,13.33,41,11.3,4.31,1.533846154,43.14232071,14.63043403,,,,,,,,,,,,,,,,,,
8,A,12,5,2,1,2,1,2,0,0,340,0.94,-0.34,9.67,32,12.9,5.068,0.682222222,33.34951829,13.12069444,,,,,,,,,,,,,,,,,,
